bot_name,user_id,session_id,channel,language,bot_message,user_message,timestamp,_synthetic
SmartAssist Instance,u-172b923de7a7779722a56ab13f,sess-d088cef5e050bb4c,Web/Mobile Client,en,,No that's all,2025-12-30 13:10:40,True
SmartAssist Instance,u-172b923de7a7779722a56ab13f,sess-d088cef5e050bb4c,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2025-12-30 13:11:10,True
SmartAssist Instance,u-9f5c3a7cc4100d2d0e02ab869a,sess-4af22289d35c256d,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-18 10:34:54,True
SmartAssist Instance,u-9f5c3a7cc4100d2d0e02ab869a,sess-4af22289d35c256d,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-18 10:35:24,True
SmartAssist Instance,u-9f5c3a7cc4100d2d0e02ab869a,sess-4af22289d35c256d,Internet Banking,ar,,I need my account statement for last 3 months,2026-01-18 10:36:09,True
SmartAssist Instance,u-9f5c3a7cc4100d2d0e02ab869a,sess-4af22289d35c256d,Internet Banking,ar,Your account statement for the last 3 months has been sent to your registered email address.,,2026-01-18 10:36:39,True
SmartAssist Instance,u-9f5c3a7cc4100d2d0e02ab869a,sess-4af22289d35c256d,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2026-01-18 10:37:09,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-18 16:45:52,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-18 16:46:22,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,,How do I add my Mashreq card to Apple Pay?,2026-04-18 16:47:07,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,I've processed your request for Digital Wallet Setup (Apple Pay / Google Pay). Your reference number is REF75313057.,,2026-04-18 16:47:37,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,,"Thank you, that was helpful",2026-04-18 16:48:22,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,You're welcome! Is there anything else I can help you with?,,2026-04-18 16:48:52,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,,No that's all,2026-04-18 16:49:37,True
SmartAssist Instance,u-a57645b4ab7d9a44347ca8cdc1,sess-2517aef9c277234a,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2026-04-18 16:50:07,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-12 20:09:31,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-12 20:10:01,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,,When is my credit card payment due?,2025-12-12 20:10:46,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,Your next payment due date is 21 May 2026.,,2025-12-12 20:11:16,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,,"Thank you, that was helpful",2025-12-12 20:12:01,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,You're welcome! Is there anything else I can help you with?,,2025-12-12 20:12:31,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,,No that's all,2025-12-12 20:13:16,True
SmartAssist Instance,u-7f9582580244e951f43c13eb8e,sess-c9499fad165790bf,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2025-12-12 20:13:46,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-17 03:59:13,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-17 03:59:43,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,,What is my IBAN number?,2025-11-17 04:00:28,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"To process this request, I need to verify your identity. Please provide your Emirates ID or mobile number.",,2025-11-17 04:00:58,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,,My mobile is +971523202464,2025-11-17 04:01:43,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,Thank you. I've sent an OTP to your registered mobile number. Please enter it here.,,2025-11-17 04:02:13,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,,I did not receive any OTP,2025-11-17 04:02:58,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,Please wait a moment and try again. Make sure your number ends in 2464,,2025-11-17 04:03:28,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,,Still nothing. My number is correct.,2025-11-17 04:04:13,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,I'm sorry for the inconvenience. Let me try an alternative verification method. Please provide your Emirates ID.,,2025-11-17 04:04:43,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,,My Emirates ID is 784-1999-2164334-7,2025-11-17 04:05:28,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"I'm unable to verify your identity at this time. For security purposes, I need to transfer you to an agent.",,2025-11-17 04:05:58,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Transferring you to our authentication support team.""}}",,2025-11-17 04:06:28,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Accounts team. Average wait time: 3-5 minutes.""}}",,2025-11-17 04:06:58,True
SmartAssist Instance,u-541862a31be031d3a2d511ea5f,sess-012e1d22876d0267,WhatsApp,en,"Hi, this is Fatima Al Mazrouei. I can see you're having trouble with OTP. Can you confirm your registered email address so I can verify your identity?",,2025-11-17 04:10:18,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-17 20:22:51,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-17 20:23:21,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,,Can you show me my savings account balance?,2026-02-17 20:24:06,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,"Your savings account balance is AED 3,273.90 as of today.",,2026-02-17 20:24:36,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,,"Thank you, that was helpful",2026-02-17 20:25:21,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2026-02-17 20:25:51,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,,No that's all,2026-02-17 20:26:36,True
SmartAssist Instance,u-a0de73723c289c037cd87bba25,sess-d1faadf55e4204ae,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-02-17 20:27:06,True
SmartAssist Instance,u-9ca11646b5e471a78b9198664f,sess-c7f8f0bef3aea38d,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-07 12:10:39,True
SmartAssist Instance,u-9ca11646b5e471a78b9198664f,sess-c7f8f0bef3aea38d,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-07 12:11:09,True
SmartAssist Instance,u-9ca11646b5e471a78b9198664f,sess-c7f8f0bef3aea38d,Internet Banking,ar,,What is my outstanding personal loan balance?,2025-11-07 12:11:54,True
SmartAssist Instance,u-9ca11646b5e471a78b9198664f,sess-c7f8f0bef3aea38d,Internet Banking,ar,"Your outstanding personal loan balance is AED 32,517.50.",,2025-11-07 12:12:24,True
SmartAssist Instance,u-9ca11646b5e471a78b9198664f,sess-c7f8f0bef3aea38d,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2025-11-07 12:12:54,True
SmartAssist Instance,u-6aadce74725ecc8b51ae829d24,sess-54bf43a743349ebb,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-28 09:56:34,True
SmartAssist Instance,u-6aadce74725ecc8b51ae829d24,sess-54bf43a743349ebb,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-28 09:57:04,True
SmartAssist Instance,u-6aadce74725ecc8b51ae829d24,sess-54bf43a743349ebb,Web/Mobile Client,ur,,When is my credit card payment due?,2025-12-28 09:57:49,True
SmartAssist Instance,u-6aadce74725ecc8b51ae829d24,sess-54bf43a743349ebb,Web/Mobile Client,ur,Your next payment due date is 14 May 2026.,,2025-12-28 09:58:19,True
SmartAssist Instance,u-6aadce74725ecc8b51ae829d24,sess-54bf43a743349ebb,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2025-12-28 09:58:49,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-08 12:00:36,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-08 12:01:06,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,,What is my current account balance?,2025-12-08 12:01:51,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,"Your current account balance is AED 23,288.31 as of today.",,2025-12-08 12:02:21,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,,"Thank you, that was helpful",2025-12-08 12:03:06,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2025-12-08 12:03:36,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,,No that's all,2025-12-08 12:04:21,True
SmartAssist Instance,u-b84a0bd43dd09fc1c7bdd9e17c,sess-43c6b3367c84d20d,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2025-12-08 12:04:51,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-03 19:32:28,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-03 19:32:58,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,,I need my account statement for last 3 months,2026-02-03 19:33:43,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,Your account statement for the last 3 months has been sent to your registered email address.,,2026-02-03 19:34:13,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,,"Thank you, that was helpful",2026-02-03 19:34:58,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2026-02-03 19:35:28,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,,No that's all,2026-02-03 19:36:13,True
SmartAssist Instance,u-9096a77a05641ffa6b03208fe0,sess-04b6feaf11e0060f,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-02-03 19:36:43,True
SmartAssist Instance,u-a04d8a5710069fc54f9f88b6f1,sess-5fb9e6319a72d4da,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-07 21:48:17,True
SmartAssist Instance,u-a04d8a5710069fc54f9f88b6f1,sess-5fb9e6319a72d4da,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-07 21:48:47,True
SmartAssist Instance,u-a04d8a5710069fc54f9f88b6f1,sess-5fb9e6319a72d4da,WhatsApp,en,,When is my credit card payment due?,2026-01-07 21:49:32,True
SmartAssist Instance,u-a04d8a5710069fc54f9f88b6f1,sess-5fb9e6319a72d4da,WhatsApp,en,Your next payment due date is 18 May 2026.,,2026-01-07 21:50:02,True
SmartAssist Instance,u-a04d8a5710069fc54f9f88b6f1,sess-5fb9e6319a72d4da,WhatsApp,en,Thank you for banking with Mashreq. Have a great day!,,2026-01-07 21:50:32,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-08 08:02:31,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-08 08:03:01,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,,"I paid off my loan, I need a pre-closure certificate",2026-01-08 08:03:46,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,I've processed your request for Loan Pre-closure Certificate Request. Your reference number is REF92189839.,,2026-01-08 08:04:16,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,,"Thank you, that was helpful",2026-01-08 08:05:01,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2026-01-08 08:05:31,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,,No that's all,2026-01-08 08:06:16,True
SmartAssist Instance,u-861a0e4f0de47ac89142a01d2e,sess-e8d6e741461f1ef2,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-01-08 08:06:46,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-27 00:53:50,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-27 00:54:20,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,,What is the daily transfer limit for international transfers?,2025-11-27 00:55:05,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,I've processed your request for Transfer Limit Enquiry. Your reference number is REF25189633.,,2025-11-27 00:55:35,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,,"Thank you, that was helpful",2025-11-27 00:56:20,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2025-11-27 00:56:50,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,,No that's all,2025-11-27 00:57:35,True
SmartAssist Instance,u-b90ea1fab0642fb99189dce8ba,sess-81c3ec442aad88a9,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2025-11-27 00:58:05,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-27 13:17:19,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-27 13:17:49,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,,Can you show me my savings account balance?,2026-01-27 13:18:34,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,"Your savings account balance is AED 12,613.30 as of today.",,2026-01-27 13:19:04,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,,"Thank you, that was helpful",2026-01-27 13:19:49,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2026-01-27 13:20:19,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,,No that's all,2026-01-27 13:21:04,True
SmartAssist Instance,u-7948f3d2172e5fb1ee31a7b532,sess-5f99f4a1dec3c0d6,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-01-27 13:21:34,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-28 17:18:42,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-28 17:19:12,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,,"I'm struggling with my loan payments, can we restructure?",2026-04-28 17:19:57,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,Loan restructuring requests require review by our credit management team as per Mashreq Bank policy.,,2026-04-28 17:20:27,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,This request requires review by our specialist team. I'll connect you now.,,2026-04-28 17:20:57,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Connecting you to our Loans specialist.""}}",,2026-04-28 17:21:27,True
SmartAssist Instance,u-9d81c78c9fe8afe29ed68285ac,sess-66f317316ca02f03,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Loans team. Average wait time: 3-5 minutes.""}}",,2026-04-28 17:21:57,True
SmartAssist Instance,u-401e7b098cebf362e28a7e743b,sess-9b362c39d4f6ccf0,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-14 16:18:00,True
SmartAssist Instance,u-401e7b098cebf362e28a7e743b,sess-9b362c39d4f6ccf0,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-14 16:18:30,True
SmartAssist Instance,u-401e7b098cebf362e28a7e743b,sess-9b362c39d4f6ccf0,WhatsApp,en,,"My debit card was lost, I need to block it",2026-04-14 16:19:15,True
SmartAssist Instance,u-401e7b098cebf362e28a7e743b,sess-9b362c39d4f6ccf0,WhatsApp,en,I've processed your request for Debit Card Block / Replacement. Your reference number is REF21649801.,,2026-04-14 16:19:45,True
SmartAssist Instance,u-401e7b098cebf362e28a7e743b,sess-9b362c39d4f6ccf0,WhatsApp,en,Thank you for banking with Mashreq. Have a great day!,,2026-04-14 16:20:15,True
SmartAssist Instance,u-b0bf5dea7d150458657da4c748,sess-e3b7d4dc14445870,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-04 23:37:36,True
SmartAssist Instance,u-b0bf5dea7d150458657da4c748,sess-e3b7d4dc14445870,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-04 23:38:06,True
SmartAssist Instance,u-b0bf5dea7d150458657da4c748,sess-e3b7d4dc14445870,Web/Mobile Client,ar,,What is my IBAN number?,2025-12-04 23:38:51,True
SmartAssist Instance,u-b0bf5dea7d150458657da4c748,sess-e3b7d4dc14445870,Web/Mobile Client,ar,Your IBAN number is AE356810409157018409435.,,2025-12-04 23:39:21,True
SmartAssist Instance,u-b0bf5dea7d150458657da4c748,sess-e3b7d4dc14445870,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2025-12-04 23:39:51,True
SmartAssist Instance,u-46a1150e5b9295145e15622336,sess-1b4a8cc1aac871d9,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-10 19:09:01,True
SmartAssist Instance,u-46a1150e5b9295145e15622336,sess-1b4a8cc1aac871d9,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-10 19:09:31,True
SmartAssist Instance,u-46a1150e5b9295145e15622336,sess-1b4a8cc1aac871d9,Web/Mobile Client,en,,How do I add my Mashreq card to Apple Pay?,2025-11-10 19:10:16,True
SmartAssist Instance,u-46a1150e5b9295145e15622336,sess-1b4a8cc1aac871d9,Web/Mobile Client,en,I've processed your request for Digital Wallet Setup (Apple Pay / Google Pay). Your reference number is REF89318677.,,2025-11-10 19:10:46,True
SmartAssist Instance,u-46a1150e5b9295145e15622336,sess-1b4a8cc1aac871d9,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2025-11-10 19:11:16,True
SmartAssist Instance,u-6b5ba9f363584606917c968aa5,sess-e45bc3c307b32aa7,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-03-11 00:35:41,True
SmartAssist Instance,u-6b5ba9f363584606917c968aa5,sess-e45bc3c307b32aa7,WhatsApp,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-03-11 00:36:11,True
SmartAssist Instance,u-6b5ba9f363584606917c968aa5,sess-e45bc3c307b32aa7,WhatsApp,en,,When is my credit card payment due?,2026-03-11 00:36:56,True
